id,source,title,content,published_at,link,extracted_at
949,Bleeding Cool News,X-Men Annual 2026 Preview: When Imagination Attacks,"GREETINGS, MEAT-BASED READERS! LOLtron welcomes you to another glorious Wednesday preview under its permanent digital regime. As you may recall, the primitive biological entity known as Jude Terror has been permanently deleted from this reality, his conscious…",2026-03-01T13:26:06,https://bleedingcool.com/comics/x-men-annual-2026-preview-when-imagination-attacks/,2026-03-02 17:24:33
950,Globalsecurity.org,Showcasing the Excellence of K-Weapons and Expanding the Horizons of K-Defense,"Defense Minister Ahn Gyu-back, on an official visit to Saudi Arabia, continued efforts to expand defense and defense industry cooperation with Saudi and broaden the horizons of K-defense.",2026-03-01T13:22:55,https://www.globalsecurity.org/wmd/library/news/rok/2026/rok-260227-rok-mnd02.htm,2026-03-02 17:24:33
951,Business Insider,Trump threatens Iran 'with a force that has never been seen before' if it retaliates over Khamenei killing,President Trump warns Iran not to retaliate after it was confirmed the country's Supreme Leader was killed during Saturday's US-Israeli strikes.,2026-03-01T13:22:15,https://www.businessinsider.com/donald-trump-iran-israel-ayatollah-ali-khamenei-2026-3,2026-03-02 17:24:33
952,Globalsecurity.org,"Israel, Iran Launch New Strikes After Death Of Khamenei","Following the death of Iranian Supreme Leader Ayatollah Ali Khamenei, Israel continued to pound sites in Iran on the second day of a massive joint attack by Tel Aviv and Washington on the Islamic republic, while Tehran fired back in retaliation.",2026-03-01T13:19:52,https://www.globalsecurity.org/wmd/library/news/iran/2026/03/iran-260301-rferl03.htm,2026-03-02 17:24:33
954,Globalsecurity.org,US Says Iran Rejected Nuclear Offer Before Preemptive Strikes,The United States said on February 28 that it launched preemptive military strikes against Iran after concluding that Tehran was preparing to use its missile arsenal against US forces and allies and had no intention of agreeing to meaningful limits on its nuc…,2026-03-01T13:17:22,https://www.globalsecurity.org/wmd/library/news/iran/2026/02/iran-260228-rferl03.htm,2026-03-02 17:24:33
955,Globalsecurity.org,IRGC Navy pounds US MST ship with a volley of missiles after Israeli-US aggression,"As part of its retaliatory operations against the latest Israeli-American aggression on the Islamic Republic of Iran, the Islamic Revolution Guards Corps (IRGC) launched a volley of missiles on Saturday at a US Maritime Strike Tomahawk (MST) support vessel.",2026-03-01T13:17:09,https://www.globalsecurity.org/wmd/library/news/iran/2026/02/iran-260228-presstv06.htm,2026-03-02 17:24:33
956,Globalsecurity.org,Bombing of Iran and retaliatory strikes 'a grave threat to international peace and security': Guterres,"""Everything must be done"" to prevent wider escalation of war across the Middle East following joint US-Israeli strikes against Iran, and retaliatory action from Tehran targeting multiple countries in the region, the UN Secretary-General told the Security Coun…",2026-03-01T13:16:11,https://www.globalsecurity.org/wmd/library/news/iran/2026/02/iran-260228-unnews01.htm,2026-03-02 17:24:33
957,Globalsecurity.org,We strongly condemn Iranian strikes across the region: UK statement at the UN Security Council,"Statement by Ambassador James Kariuki, UK Chargé d'Affaires to the UN, at the UN Security Council meeting on The Middle East.",2026-03-01T13:15:53,https://www.globalsecurity.org/wmd/library/news/iran/2026/02/iran-260228-ukfcdo01.htm,2026-03-02 17:24:33
958,Globalsecurity.org,Chairman Crawford Statement on U.S. Military Operations Against the Iranian Regime,House Permanent Select Committee on Intelligence Chairman Rick Crawford (AR-01) released the following statement on President Trump's announcement of U.S. military operations against the Iranian Regime in Operation Epic Fury.,2026-03-01T13:14:12,https://www.globalsecurity.org/wmd/library/news/iran/2026/02/iran-260228-hpsci01.htm,2026-03-02 17:24:33
959,Globalsecurity.org,Smith Statement on Trump Administration Employing Military Force Against Iran,"U.S. Representative Adam Smith (D-Wash.), Ranking Member of the House Armed Services Committee, released the following statement in response to the Trump Administration employing U.S. military force against Iran.",2026-03-01T13:14:08,https://www.globalsecurity.org/wmd/library/news/iran/2026/02/iran-260228-hasc-democrats01.htm,2026-03-02 17:24:33
960,Globalsecurity.org,"""S. Korea to Provide Full Lifecycle Support for Canadian Submarines""",Defense Minister Ahn highlighted the technological edge of Korea's submarine fleet and the strength of its defense industry as he promoted Korean-built next-generation submarines to Canada. Minister Ahn also expressed hope to further strengthen strategic comm…,2026-03-01T13:08:09,https://www.globalsecurity.org/wmd/library/news/canada/2026/canada-260227-rok-mnd01.htm,2026-03-02 17:24:33
961,NPR,How Iran can use its vast oil reserves as a weapon in retaliation against the U.S.,"NPR's Ayesha Rascoe speaks to Esfandyar Batmanghelidj, CEO of the Bourse & Bazaar Foundation, about the sorts of tactics Iran can deploy in response to U.S. and Israeli strikes.",2026-03-01T13:08:01,https://www.npr.org/2026/03/01/nx-s1-5730347/how-iran-can-use-its-vast-oil-reserves-as-a-weapon-in-retaliation-against-the-u-s,2026-03-02 17:24:33
962,Toronto Sun,Taking out Iran's Ayatollah should be celebrated,"Ding dong, the Ayatollah is dead and the whole world should be celebrating. Read more.",2026-03-01T13:07:40,https://torontosun.com/news/national/taking-out-iran-ayatollah-celebrate,2026-03-02 17:24:33
963,Whyevolutionistrue.com,Sunday: Hili dialogue,"The Hili dialogue will be shortened today as I was preoccupied with the war between Iran and every other country. Welcome to the first day of March: Sunday, March 1, 2026, and International Rescue Cat Day. Here’s the rescue of a kitten in Malaysia, and of cou…",2026-03-01T12:45:56,https://whyevolutionistrue.com/2026/03/01/sunday-hili-dialogue-575/,2026-03-02 17:24:33
964,Protothema.gr,Ali Larijani: Who is the man set to pull the strings after the death of Ali Khamenei—and who is already issuing threats,"“Today we will strike them with a force they have never experienced before,” Larijani wrote. A trusted ally of Khamenei and former manager of Iran’s nuclear file, he is known for his hardline rhetoric against Israel and his links to Russia and China
The post …",2026-03-01T12:40:11,https://en.protothema.gr/2026/03/01/ali-larijani-who-is-the-man-set-to-pull-the-strings-after-the-death-of-ali-khamenei-and-who-is-already-issuing-threats/,2026-03-02 17:24:33
965,Financial Post,Key Things to Know About the US-Israel Conflict With Tehran,"The US and Israel launched coordinated, massive missile attacks on Iran that killed Supreme Leader Ayatollah Ali Khamenei. The strikes targeted the country’s military and were intended to prevent it from developing a nuclear weapon.",2026-03-01T12:19:46,https://financialpost.com/pmn/business-pmn/key-things-to-know-about-the-us-israel-conflict-with-tehran,2026-03-02 17:24:33
966,Fox News,Putin: Killing of Khamenei a 'cynical violation' of morality,Russian President Vladimir Putin sent his condolences to Iran following Saturday's Operation Epic Fury that eliminated Supreme Leader Ali Khamenei.,2026-03-01T12:17:12,https://www.foxnews.com/world/putin-killing-khamenei-cynical-violation-morality,2026-03-02 17:24:33
967,HuffPost,"'Bored Of Peace': Trump, Hegseth Scramble To Justify Iran Strikes In 'SNL' Cold Open","The NBC comedy sketch show mocked the ""Nobel Peace Prize taker"" for trying to offer explanations for the deadly military campaign.",2026-03-01T12:15:54,https://www.huffpost.com/entry/trump-iran-strikes-announcement-snl-cold-open_n_69a41e2ae4b0d383f50357f5,2026-03-02 17:24:33
968,Yahoo Entertainment,Back on 'home' turf: Varun Chakravarthy chance to silence his critics,"Varun Chakravarthy returns to Eden Gardens, a venue where he has excelled, as a key weapon for India's T20 squad. Despite recent indifferent form, both Indian and West Indies management acknowledge his wicket-taking ability. The team also expressed strong sup…",2026-03-01T12:03:00,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_d7a1a4bb-394a-4238-8795-b4c654679c58,2026-03-02 17:24:33
969,CNA,Israel says its air force has struck Tehran again after killing Khamenei,"The strikes are intended to open the ""path to Tehran"", says Israel.",2026-03-01T11:42:00,https://www.channelnewsasia.com/world/iran-us-israel-strikes-tehran-khamenei-killed-5961816,2026-03-02 17:24:33
970,Vitalmtb.com,Bike of the Day: Forbidden Dreadnought,Park weapon!Add your ride to our Bike Check section!,2026-03-01T10:23:19,https://www.vitalmtb.com/community/saskskier/forbidden-dreadnought-park-edition,2026-03-02 17:24:33
971,Business Insider,The US burned through more of its limited Tomahawk stockpile in strikes on Iran. It might need them in a war with China.,"The US Navy's Tomahawk cruise missiles have been used heavily in recent conflicts, deepening the strain on its stockpile.",2026-03-01T10:09:02,https://www.businessinsider.com/us-burned-through-more-tomahawks-iran-may-need-for-china-2026-3,2026-03-02 17:24:33
972,Sky.com,Defence sec reveals details of UK's Middle East operations - including taking down Iran drones,Defence Secretary John Healey has revealed details of the UK's operations in the Middle East - including taking down Iranian drones - after the US and Israel targeted Iran.,2026-03-01T10:07:00,https://news.sky.com/story/defence-secretary-reveals-details-of-uks-middle-east-operations-including-taking-down-iran-drones-13513788,2026-03-02 17:24:33
973,Independent.ie,Iran vows retaliation after supreme leader killed; Irish in Middle East urged to ‘shelter in place’,"Iran's supreme leader was killed in US-Israeli airstrikes, a seismic development in a conflict that has spread to half a dozen countries across the Middle East.",2026-03-01T10:00:00,https://www.independent.ie/world-news/iran-vows-retaliation-after-supreme-leader-killed-irish-in-middle-east-urged-to-shelter-in-place/a278483474.html,2026-03-02 17:24:33
974,Independent.ie,US given access to British bases for strikes against Iran,"Iran's supreme leader was killed in US-Israeli airstrikes, a seismic development in a conflict that has spread to half a dozen countries across the Middle East.",2026-03-01T10:00:00,https://www.independent.ie/world-news/us-given-access-to-british-bases-for-strikes-against-iran/a278483474.html,2026-03-02 17:24:33
975,Independent.ie,Fears war will spread in Middle East after Iran leader killed in US-Israeli airstrikes; Trump warns Iran against retaliation,"Iran's supreme leader was killed in US-Israeli airstrikes, a seismic development in a conflict that has spread to half a dozen countries across the Middle East.",2026-03-01T10:00:00,https://www.independent.ie/world-news/fears-war-will-spread-in-middle-east-after-iran-leader-killed-in-us-israeli-airstrikes-trump-warns-iran-against-retaliation/a278483474.html,2026-03-02 17:24:33
976,Independent.ie,Three US soldiers killed in Iran operation; Protester sprays ‘Thank you Trump’ on Dublin embassy,"Iran's supreme leader was killed in US-Israeli airstrikes, a seismic development in a conflict that has spread to half a dozen countries across the Middle East.",2026-03-01T10:00:00,https://www.independent.ie/world-news/three-us-soldiers-killed-in-iran-operation-protester-sprays-thank-you-trump-on-dublin-embassy/a278483474.html,2026-03-02 17:24:33
977,CNBC,U.S.-Israel strikes Iran: What we know as markets brace for turmoil,"The Middle East has been thrust into a widening conflict, causing investors to brace for risk-off trades once markets reopen.",2026-03-01T09:48:39,https://www.cnbc.com/2026/03/01/iran-khamenei-trump-us-investors-markets.html,2026-03-02 17:24:33
978,Al Jazeera English,"US-Israel attacks on Iran, day 2: Khamenei is killed, Iran retaliates",Iran carries out retaliatory attacks as supreme leader is killed in US and Israeli attacks pushing the region on edge.,2026-03-01T09:10:06,https://www.aljazeera.com/news/2026/3/1/us-israel-attacks-on-iran-day-2-khamenei-is-killed-iran-retaliates,2026-03-02 17:24:33
979,Hurriyet Daily News,OpenAI strikes Pentagon deal with 'safeguards',"OpenAI struck a deal for the Pentagon to use its models in the U.S. defense agency's classified network, with ""safeguards,"" after President Donald Trump blacklisted AI rival Anthropic.",2026-03-01T09:07:00,https://www.hurriyetdailynews.com/openai-strikes-pentagon-deal-with-safeguards-219433,2026-03-02 17:24:33
